sessionnumb  20260923124800 
15 16 304 [ [ -2, 15 ], [ 1, 98 ], [ 3, 112 ] ] 
17 18 882 [ [ -2, 17 ], [ 1, 126 ], [ 3, 146 ] ] 
16 17 303 [ [ -2, 16 ], [ 1, 112 ], [ 3, 128 ] ] 
16 17 495 [ [ -2, 16 ], [ 1, 110 ], [ 3, 130 ] ] 
15 16 393 [ [ -2, 15 ], [ 1, 108 ], [ 3, 102 ] ] 
16 17 474 [ [ -2, 16 ], [ 1, 114 ], [ 3, 126 ] ] 
15 16 446 [ [ -2, 15 ], [ 1, 96 ], [ 3, 114 ] ] 
16 17 425 [ [ -2, 16 ], [ 1, 118 ], [ 3, 122 ] ] 
15 16 408 [ [ -2, 15 ], [ 1, 104 ], [ 3, 106 ] ] 
15 16 430 [ [ -2, 15 ], [ 1, 102 ], [ 3, 108 ] ] 
15 16 334 [ [ -2, 15 ], [ 1, 102 ], [ 3, 108 ] ] 
17 18 531 [ [ -2, 17 ], [ 1, 132 ], [ 3, 140 ] ] 
15 16 323 [ [ -2, 15 ], [ 1, 112 ], [ 3, 98 ] ] 
15 16 334 [ [ -2, 15 ], [ 1, 94 ], [ 3, 116 ] ] 
16 17 528 [ [ -2, 16 ], [ 1, 110 ], [ 3, 130 ] ] 
16 17 381 [ [ -2, 16 ], [ 1, 114 ], [ 3, 126 ] ] 
16 17 381 [ [ -2, 16 ], [ 1, 108 ], [ 3, 132 ] ] 
17 18 307 [ [ -2, 17 ], [ 1, 140 ], [ 3, 132 ] ] 
16 17 419 [ [ -2, 16 ], [ 1, 110 ], [ 3, 130 ] ] 
14 15 311 [ [ -2, 14 ], [ 1, 88 ], [ 3, 94 ] ] 
16 17 327 [ [ -2, 16 ], [ 1, 118 ], [ 3, 122 ] ] 
17 18 417 [ [ -2, 17 ], [ 1, 130 ], [ 3, 142 ] ] 
16 17 327 [ [ -2, 16 ], [ 1, 118 ], [ 3, 122 ] ] 
16 17 748 [ [ -2, 16 ], [ 1, 112 ], [ 3, 128 ] ] 
15 16 382 [ [ -2, 15 ], [ 1, 94 ], [ 3, 116 ] ] 
16 17 508 [ [ -2, 16 ], [ 1, 112 ], [ 3, 128 ] ] 
16 17 570 [ [ -2, 16 ], [ 1, 120 ], [ 3, 120 ] ] 
16 17 570 [ [ -2, 16 ], [ 1, 106 ], [ 3, 134 ] ] 
15 16 475 [ [ -2, 15 ], [ 1, 94 ], [ 3, 116 ] ] 
15 16 400 [ [ -2, 15 ], [ 1, 104 ], [ 3, 106 ] ] 
15 16 371 [ [ -2, 15 ], [ 1, 98 ], [ 3, 112 ] ] 
16 17 596 [ [ -2, 16 ], [ 1, 118 ], [ 3, 122 ] ] 
15 16 419 [ [ -2, 15 ], [ 1, 102 ], [ 3, 108 ] ] 
15 16 350 [ [ -2, 15 ], [ 1, 106 ], [ 3, 104 ] ] 
16 17 314 [ [ -2, 16 ], [ 1, 116 ], [ 3, 124 ] ] 
15 16 431 [ [ -2, 15 ], [ 1, 98 ], [ 3, 112 ] ] 
15 16 301 [ [ -2, 15 ], [ 1, 104 ], [ 3, 106 ] ] 
15 16 393 [ [ -2, 15 ], [ 1, 104 ], [ 3, 106 ] ] 
16 17 506 [ [ -2, 16 ], [ 1, 110 ], [ 3, 130 ] ] 
16 17 489 [ [ -2, 16 ], [ 1, 106 ], [ 3, 134 ] ] 
15 16 331 [ [ -2, 15 ], [ 1, 98 ], [ 3, 112 ] ] 
15 16 344 [ [ -2, 15 ], [ 1, 94 ], [ 3, 116 ] ] 
15 16 312 [ [ -2, 15 ], [ 1, 94 ], [ 3, 116 ] ] 
16 17 416 [ [ -2, 16 ], [ 1, 104 ], [ 3, 136 ] ] 
15 16 325 [ [ -2, 15 ], [ 1, 96 ], [ 3, 114 ] ] 
15 16 373 [ [ -2, 15 ], [ 1, 102 ], [ 3, 108 ] ] 
15 16 373 [ [ -2, 15 ], [ 1, 98 ], [ 3, 112 ] ] 
16 17 429 [ [ -2, 16 ], [ 1, 118 ], [ 3, 122 ] ] 
15 16 350 [ [ -2, 15 ], [ 1, 94 ], [ 3, 116 ] ] 
15 16 307 [ [ -2, 15 ], [ 1, 98 ], [ 3, 112 ] ] 
17 18 464 [ [ -2, 17 ], [ 1, 122 ], [ 3, 150 ] ] 
17 18 303 [ [ -2, 17 ], [ 1, 136 ], [ 3, 136 ] ] 
15 16 393 [ [ -2, 15 ], [ 1, 102 ], [ 3, 108 ] ] 
17 18 349 [ [ -2, 17 ], [ 1, 138 ], [ 3, 134 ] ] 
17 18 349 [ [ -2, 17 ], [ 1, 138 ], [ 3, 134 ] ] 
16 17 428 [ [ -2, 16 ], [ 1, 116 ], [ 3, 124 ] ] 
17 18 548 [ [ -2, 17 ], [ 1, 126 ], [ 3, 146 ] ] 
17 18 548 [ [ -2, 17 ], [ 1, 122 ], [ 3, 150 ] ] 
18 19 568 [ [ -2, 18 ], [ 1, 146 ], [ 3, 160 ] ] 
17 18 347 [ [ -2, 17 ], [ 1, 126 ], [ 3, 146 ] ] 
18 19 530 [ [ -2, 18 ], [ 1, 144 ], [ 3, 162 ] ] 
17 18 306 [ [ -2, 17 ], [ 1, 126 ], [ 3, 146 ] ] 
17 18 303 [ [ -2, 17 ], [ 1, 128 ], [ 3, 144 ] ] 
18 19 643 [ [ -2, 18 ], [ 1, 144 ], [ 3, 162 ] ] 
17 18 514 [ [ -2, 17 ], [ 1, 124 ], [ 3, 148 ] ] 
16 17 347 [ [ -2, 16 ], [ 1, 110 ], [ 3, 130 ] ] 
17 18 514 [ [ -2, 17 ], [ 1, 124 ], [ 3, 148 ] ] 
17 18 306 [ [ -2, 17 ], [ 1, 122 ], [ 3, 150 ] ] 
17 18 303 [ [ -2, 17 ], [ 1, 128 ], [ 3, 144 ] ] 
17 18 519 [ [ -2, 17 ], [ 1, 122 ], [ 3, 150 ] ] 
17 18 519 [ [ -2, 17 ], [ 1, 122 ], [ 3, 150 ] ] 
17 18 519 [ [ -2, 17 ], [ 1, 122 ], [ 3, 150 ] ] 
16 17 431 [ [ -2, 16 ], [ 1, 110 ], [ 3, 130 ] ] 
16 17 381 [ [ -2, 16 ], [ 1, 106 ], [ 3, 134 ] ] 
17 18 734 [ [ -2, 17 ], [ 1, 124 ], [ 3, 148 ] ] 
16 17 310 [ [ -2, 16 ], [ 1, 108 ], [ 3, 132 ] ] 
17 18 347 [ [ -2, 17 ], [ 1, 122 ], [ 3, 150 ] ] 
15 16 350 [ [ -2, 15 ], [ 1, 100 ], [ 3, 110 ] ] 
15 16 340 [ [ -2, 15 ], [ 1, 102 ], [ 3, 108 ] ] 
16 17 555 [ [ -2, 16 ], [ 1, 114 ], [ 3, 126 ] ] 
17 18 1088 [ [ -2, 17 ], [ 1, 132 ], [ 3, 140 ] ] 
16 17 555 [ [ -2, 16 ], [ 1, 114 ], [ 3, 126 ] ] 
17 18 1088 [ [ -2, 17 ], [ 1, 128 ], [ 3, 144 ] ] 
17 18 1088 [ [ -2, 17 ], [ 1, 128 ], [ 3, 144 ] ] 
15 16 472 [ [ -2, 15 ], [ 1, 106 ], [ 3, 104 ] ] 
16 17 676 [ [ -2, 16 ], [ 1, 124 ], [ 3, 116 ] ] 
15 16 340 [ [ -2, 15 ], [ 1, 102 ], [ 3, 108 ] ] 
16 17 405 [ [ -2, 16 ], [ 1, 110 ], [ 3, 130 ] ] 
16 17 311 [ [ -2, 16 ], [ 1, 118 ], [ 3, 122 ] ] 
16 17 591 [ [ -2, 16 ], [ 1, 126 ], [ 3, 114 ] ] 
15 16 349 [ [ -2, 15 ], [ 1, 108 ], [ 3, 102 ] ] 
16 17 321 [ [ -2, 16 ], [ 1, 118 ], [ 3, 122 ] ] 
16 17 428 [ [ -2, 16 ], [ 1, 122 ], [ 3, 118 ] ] 
16 17 428 [ [ -2, 16 ], [ 1, 122 ], [ 3, 118 ] ] 
16 17 434 [ [ -2, 16 ], [ 1, 110 ], [ 3, 130 ] ] 
16 17 337 [ [ -2, 16 ], [ 1, 118 ], [ 3, 122 ] ] 
14 15 311 [ [ -2, 14 ], [ 1, 92 ], [ 3, 90 ] ] 
16 17 389 [ [ -2, 16 ], [ 1, 124 ], [ 3, 116 ] ] 
15 16 415 [ [ -2, 15 ], [ 1, 102 ], [ 3, 108 ] ] 
16 17 639 [ [ -2, 16 ], [ 1, 116 ], [ 3, 124 ] ] 
15 16 343 [ [ -2, 15 ], [ 1, 114 ], [ 3, 96 ] ] 
16 17 485 [ [ -2, 16 ], [ 1, 122 ], [ 3, 118 ] ] 
16 17 337 [ [ -2, 16 ], [ 1, 132 ], [ 3, 108 ] ] 
15 16 312 [ [ -2, 15 ], [ 1, 104 ], [ 3, 106 ] ] 
15 16 415 [ [ -2, 15 ], [ 1, 114 ], [ 3, 96 ] ] 
14 15 317 [ [ -2, 14 ], [ 1, 76 ], [ 3, 106 ] ] 
15 16 340 [ [ -2, 15 ], [ 1, 90 ], [ 3, 120 ] ] 
16 17 528 [ [ -2, 16 ], [ 1, 106 ], [ 3, 134 ] ] 
15 16 441 [ [ -2, 15 ], [ 1, 112 ], [ 3, 98 ] ] 
15 16 335 [ [ -2, 15 ], [ 1, 102 ], [ 3, 108 ] ] 
15 16 411 [ [ -2, 15 ], [ 1, 96 ], [ 3, 114 ] ] 
15 16 316 [ [ -2, 15 ], [ 1, 110 ], [ 3, 100 ] ] 
16 17 498 [ [ -2, 16 ], [ 1, 126 ], [ 3, 114 ] ] 
17 18 394 [ [ -2, 17 ], [ 1, 140 ], [ 3, 132 ] ] 
17 18 376 [ [ -2, 17 ], [ 1, 144 ], [ 3, 128 ] ] 
17 18 376 [ [ -2, 17 ], [ 1, 136 ], [ 3, 136 ] ] 
18 19 862 [ [ -2, 18 ], [ 1, 146 ], [ 3, 160 ] ] 
17 18 376 [ [ -2, 17 ], [ 1, 136 ], [ 3, 136 ] ] 
17 18 376 [ [ -2, 17 ], [ 1, 144 ], [ 3, 128 ] ] 
16 17 424 [ [ -2, 16 ], [ 1, 130 ], [ 3, 110 ] ] 
16 17 368 [ [ -2, 16 ], [ 1, 138 ], [ 3, 102 ] ] 
16 17 368 [ [ -2, 16 ], [ 1, 138 ], [ 3, 102 ] ] 
15 16 361 [ [ -2, 15 ], [ 1, 108 ], [ 3, 102 ] ] 
16 17 372 [ [ -2, 16 ], [ 1, 130 ], [ 3, 110 ] ] 
17 18 343 [ [ -2, 17 ], [ 1, 134 ], [ 3, 138 ] ] 
15 16 361 [ [ -2, 15 ], [ 1, 110 ], [ 3, 100 ] ] 
15 16 377 [ [ -2, 15 ], [ 1, 98 ], [ 3, 112 ] ] 
16 17 348 [ [ -2, 16 ], [ 1, 116 ], [ 3, 124 ] ] 
15 16 429 [ [ -2, 15 ], [ 1, 104 ], [ 3, 106 ] ] 
15 16 302 [ [ -2, 15 ], [ 1, 96 ], [ 3, 114 ] ] 
16 17 502 [ [ -2, 16 ], [ 1, 112 ], [ 3, 128 ] ] 
17 18 1263 [ [ -2, 17 ], [ 1, 132 ], [ 3, 140 ] ] 
16 17 360 [ [ -2, 16 ], [ 1, 106 ], [ 3, 134 ] ] 
17 18 531 [ [ -2, 17 ], [ 1, 134 ], [ 3, 138 ] ] 
17 18 531 [ [ -2, 17 ], [ 1, 122 ], [ 3, 150 ] ] 
16 17 340 [ [ -2, 16 ], [ 1, 128 ], [ 3, 112 ] ] 
17 18 519 [ [ -2, 17 ], [ 1, 144 ], [ 3, 128 ] ] 
16 17 374 [ [ -2, 16 ], [ 1, 118 ], [ 3, 122 ] ] 
15 16 303 [ [ -2, 15 ], [ 1, 102 ], [ 3, 108 ] ] 
17 18 586 [ [ -2, 17 ], [ 1, 142 ], [ 3, 130 ] ] 
16 17 501 [ [ -2, 16 ], [ 1, 130 ], [ 3, 110 ] ] 
16 17 415 [ [ -2, 16 ], [ 1, 126 ], [ 3, 114 ] ] 
17 18 588 [ [ -2, 17 ], [ 1, 142 ], [ 3, 130 ] ] 
16 17 374 [ [ -2, 16 ], [ 1, 128 ], [ 3, 112 ] ] 
17 18 807 [ [ -2, 17 ], [ 1, 144 ], [ 3, 128 ] ] 
17 18 653 [ [ -2, 17 ], [ 1, 144 ], [ 3, 128 ] ] 
16 17 386 [ [ -2, 16 ], [ 1, 138 ], [ 3, 102 ] ] 
16 17 312 [ [ -2, 16 ], [ 1, 130 ], [ 3, 110 ] ] 
17 18 807 [ [ -2, 17 ], [ 1, 144 ], [ 3, 128 ] ] 
16 17 386 [ [ -2, 16 ], [ 1, 138 ], [ 3, 102 ] ] 
16 17 350 [ [ -2, 16 ], [ 1, 128 ], [ 3, 112 ] ] 
15 16 332 [ [ -2, 15 ], [ 1, 106 ], [ 3, 104 ] ] 
16 17 314 [ [ -2, 16 ], [ 1, 136 ], [ 3, 104 ] ] 
16 17 385 [ [ -2, 16 ], [ 1, 134 ], [ 3, 106 ] ] 
17 18 775 [ [ -2, 17 ], [ 1, 152 ], [ 3, 120 ] ] 
18 19 868 [ [ -2, 18 ], [ 1, 166 ], [ 3, 140 ] ] 
16 17 417 [ [ -2, 16 ], [ 1, 124 ], [ 3, 116 ] ] 
16 17 433 [ [ -2, 16 ], [ 1, 128 ], [ 3, 112 ] ] 
16 17 408 [ [ -2, 16 ], [ 1, 118 ], [ 3, 122 ] ] 
16 17 352 [ [ -2, 16 ], [ 1, 122 ], [ 3, 118 ] ] 
16 17 320 [ [ -2, 16 ], [ 1, 114 ], [ 3, 126 ] ] 
16 17 495 [ [ -2, 16 ], [ 1, 116 ], [ 3, 124 ] ] 
18 19 586 [ [ -2, 18 ], [ 1, 162 ], [ 3, 144 ] ] 
17 18 343 [ [ -2, 17 ], [ 1, 144 ], [ 3, 128 ] ] 
17 18 340 [ [ -2, 17 ], [ 1, 138 ], [ 3, 134 ] ] 
17 18 340 [ [ -2, 17 ], [ 1, 154 ], [ 3, 118 ] ] 
16 17 318 [ [ -2, 16 ], [ 1, 126 ], [ 3, 114 ] ] 
16 17 434 [ [ -2, 16 ], [ 1, 128 ], [ 3, 112 ] ] 
16 17 303 [ [ -2, 16 ], [ 1, 122 ], [ 3, 118 ] ] 
16 17 335 [ [ -2, 16 ], [ 1, 134 ], [ 3, 106 ] ] 
15 16 306 [ [ -2, 15 ], [ 1, 108 ], [ 3, 102 ] ] 
17 18 555 [ [ -2, 17 ], [ 1, 132 ], [ 3, 140 ] ] 
17 18 555 [ [ -2, 17 ], [ 1, 132 ], [ 3, 140 ] ] 
16 17 328 [ [ -2, 16 ], [ 1, 124 ], [ 3, 116 ] ] 
17 18 374 [ [ -2, 17 ], [ 1, 140 ], [ 3, 132 ] ] 
18 19 1307 [ [ -2, 18 ], [ 1, 160 ], [ 3, 146 ] ] 
17 18 822 [ [ -2, 17 ], [ 1, 138 ], [ 3, 134 ] ] 
18 19 1307 [ [ -2, 18 ], [ 1, 154 ], [ 3, 152 ] ] 
15 16 302 [ [ -2, 15 ], [ 1, 116 ], [ 3, 94 ] ] 
15 16 391 [ [ -2, 15 ], [ 1, 112 ], [ 3, 98 ] ] 
17 18 525 [ [ -2, 17 ], [ 1, 152 ], [ 3, 120 ] ] 
17 18 525 [ [ -2, 17 ], [ 1, 148 ], [ 3, 124 ] ] 
17 18 525 [ [ -2, 17 ], [ 1, 140 ], [ 3, 132 ] ] 
17 18 525 [ [ -2, 17 ], [ 1, 136 ], [ 3, 136 ] ] 
17 18 525 [ [ -2, 17 ], [ 1, 148 ], [ 3, 124 ] ] 
16 17 536 [ [ -2, 16 ], [ 1, 120 ], [ 3, 120 ] ] 
17 18 342 [ [ -2, 17 ], [ 1, 144 ], [ 3, 128 ] ] 
18 19 862 [ [ -2, 18 ], [ 1, 160 ], [ 3, 146 ] ] 
Error, user interrupt in
  return res; at /usr/local/Cellar/gap/4.15.1/share/gap/lib/coll.gi:672 called from 
List( m1, function ( row )
      return PROD_VECTOR_MATRIX( row, m2 );
  end ) at /usr/local/Cellar/gap/4.15.1/share/gap/lib/list.gi:3640 called from
T * M * TransposedMat( T ) at gapReads/LinearAlgebra.txt:252 called from
TMTTmult( orthoB, sQ ) at gapReads/LatticeTools.txt:41 called from
signaturejob( sdim - 1, newsQ ); at gapReads/LatticeTools.txt:42 called from
signaturejob( sdim - 1, newsQ ); at gapReads/LatticeTools.txt:42 called from
...  at Task20260923Pa.g:42
you can 'return;'
brk> 
